Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:04:42,BITTREX,USD-SC,0.01313,436528.42314672,33765576.8929073,0,0.01284,0.01297,0
2021-02-19T17:04:42,BITTREX,BTC-BSV,0.00442453,41.53944746,9038.10742112,0,0.00442046,0.0044538,0
2021-02-19T17:04:42,BITTREX,USDT-BSV,240.26952388,599523.09898325,2468.25736236,0,239.26728134,240.4006,0
2021-02-19T17:04:42,BITTREX,BTC-USDS,0.00001821,0.27993714,15007.22843249,0,0.00001793,0.00002039,0
2021-02-19T17:04:42,BITTREX,USDT-PMA,0.0006355,46898.81715408,85635261.2062148,0,0.00055616,0.0006355,0
2021-02-19T17:04:42,BITTREX,USDT-NPXS,0.00128034,49825.80950169,38503540.9408983,0,0.00127403,0.00131879,0
2021-02-19T17:04:42,BITTREX,USD-ZRX,1.52736,318291.11332869,204007.67727438,0,1.52567,1.53099,0
2021-02-19T17:04:42,BITTREX,USD-BAT,0.62177,195589.40835082,313302.71977303,0,0.62107,0.62235,0
2021-02-19T17:04:42,BITTREX,USD-BSV,241.93,864155.20034711,3570.04999148,0,239.026,241.886,0
2021-02-19T17:04:42,BITTREX,USD-DGB,0.07183,820781.02906368,10945612.0577127,0,0.07191,0.07247,0
2021-02-19T17:04:42,BITTREX,USD-ZEN,75.00004,76377.69821233,964.36132491,0,75.00715,76.36097,0
2021-02-19T17:04:42,BITTREX,USDT-BTT,0.00128416,82910.05667137,62293786.0532278,0,0.001284,0.00131547,0
2021-02-19T17:04:42,BITTREX,USDT-XLM,0.50722458,933611.05152577,1858810.80502198,0,0.50637057,0.50712473,0
2021-02-19T17:04:42,BITTREX,BTC-ONT,0.00002251,1.35503428,56686.25491179,0,0.00002236,0.00002259,0
2021-02-19T17:04:42,BITTREX,ETH-ANKR,0.00001367,0.55353225,39933.47739028,0,0.0000135,0.00001661,0
2021-02-19T17:04:42,BITTREX,BTC-ATOM,0.00041183,9.83505388,22467.45957509,0,0.00041266,0.00041365,0
2021-02-19T17:04:42,BITTREX,USDT-ATOM,22.3249147,887177.94869679,38866.22100857,0,22.35943605,22.45059668,0
2021-02-19T17:04:42,BITTREX,ETH-ATOM,0.0115,123.01803841,10442.03360423,0,0.01146355,0.01152605,0
2021-02-19T17:04:42,BITTREX,BTC-OCEAN,0.00002071,3.41957564,157253.28833504,0,0.00002048,0.00002071,0
2021-02-19T17:04:42,BITTREX,BTC-STPT,0.00000083,0.78393325,850961.37621638,0,0.00000084,0.00000087,0
2021-02-19T17:04:42,BITTREX,BTC-MKR,0.0470803,0.74622497,15.17301632,0,0.04657389,0.04708032,0
2021-02-19T17:04:42,BITTREX,ETH-MKR,1.31589012,11.8159309,8.88006498,0,1.29952109,1.31314271,0
2021-02-19T17:04:42,BITTREX,BTC-DAI,0.00001852,0.70824486,37427.17117011,0,0.00001825,0.00001851,0
2021-02-19T17:04:42,BITTREX,ETH-DAI,0.00051707,1.61704233,3101.67709058,0,0.0005097,0.00051632,0
2021-02-19T17:04:42,BITTREX,USDT-DAI,1.0035,118444.45749033,117186.98192477,0,0.99804557,1.00685775,0
