Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:05:02,BITFINEX,tBTCJPY,5710600,260.98185204,0,8.11564838,5719600,5719900,11.55035394
2021-02-19T17:05:02,BITFINEX,tOMGETH,0.0033405,15595.0867915,0,17270.75269769,0.0033385,0.0033446,14028.37610613
2021-02-19T17:05:02,BITFINEX,tBTCEUR,44560,683.56612996,0,8.21278823,44636,44637,12.82484638
2021-02-19T17:05:02,BITFINEX,tETCUSD,15.213,92542.09354867,0,34315.31596959,15.149,15.193,60854.07211207
2021-02-19T17:05:02,BITFINEX,tNEOBTC,0.00085927,20589.18294207,0,10707.8752974,0.0008571,0.00085987,16162.72551623
2021-02-19T17:05:02,BITFINEX,tDSHUSD,312.54,58072.6580958,0,3739.3548328,312.45,313,6778.54860299
2021-02-19T17:05:02,BITFINEX,tAVTUSD,0.43058,9204.86216747,0,7056.57074465,0.43067,0.49,32156.67750073
2021-02-19T17:05:02,BITFINEX,tZECUSD,175.27,27005.66031097,0,3667.22839642,175.27,175.33,3681.78675389
2021-02-19T17:05:02,BITFINEX,tEOSUSD,5.1025,5852527.90660294,0,28351.58614646,5.0976,5.1012,49153.90094165
2021-02-19T17:05:02,BITFINEX,tXMRBTC,0.0049456,10179.16638659,0,2723.69947175,0.0049506,0.0049581,3105.92301134
2021-02-19T17:05:02,BITFINEX,tEOSBTC,0.00009423,498232.21844728,0,111739.82496314,0.00009403,0.00009418,107164.63781557
2021-02-19T17:05:02,BITFINEX,tLTCBTC,0.0042781,8558.41460873,0,1002.43187203,0.0042721,0.0042804,478.16380737
2021-02-19T17:05:02,BITFINEX,tXMRUSD,268.1,18784.41030885,0,4658.20192781,268.03,268.56,4440.63756854
2021-02-19T17:05:02,BITFINEX,tZECBTC,0.003233,9628.30101021,0,1179.03232005,0.0032326,0.0032389,1162.20159601
2021-02-19T17:05:02,BITFINEX,tXRPUSD,0.55467,54786178.5170406,0,288836.74210988,0.55475,0.555,356521.23101217
2021-02-19T17:05:02,BITFINEX,tIOTUSD,1.4868,18394797.1425559,0,389863.14805672,1.485,1.4866,277604.65322078
2021-02-19T17:05:02,BITFINEX,tETCBTC,0.00028089,11807.68704624,0,37285.00556807,0.00027956,0.00028044,52227.60511338
2021-02-19T17:05:02,BITFINEX,tYYWUSD,0.0271,252238.35551561,0,245855.73189324,0.0271,0.029299,121026.70393347
2021-02-19T17:05:02,BITFINEX,tDATBTC,0.00000208,234222.95150544,0,258805.23591652,0.00000206,0.00000209,70727.85596472
2021-02-19T17:05:02,BITFINEX,tEDOBTC,0.00003485,6331.42396512,0,10458.84732446,0.00003434,0.00003485,9723.2835649
